time,SSID,BSSID,RSSI
2024-11-17T09:41:49.782,telecop,58:86:94:d7:ac:74,-82
2024-11-17T09:41:49.782,OFC_WLAN,18:7c:0b:9e:7f:5c,-96
2024-11-17T09:41:49.782,AT_504_HWWA9K_F2_6518,64:cb:e9:1f:65:18,-86
2024-11-17T09:41:49.782,U+Net310D,88:3c:1c:a8:31:0c,-81
2024-11-17T09:41:49.782,AT_401_CST_570004_WW_a6d0,1c:39:29:25:a6:d0,-88
2024-11-17T09:41:49.782,TP-Link_AAEB,54:af:97:26:aa:eb,-80
2024-11-17T09:41:49.782,Public WiFi@seoul,12:06:ac:80:4a:ba,-80
2024-11-17T09:42:02.808,FREE_U+zone,12:06:ac:80:4a:b7,-79
2024-11-17T09:42:02.808,Public WiFi Free,22:06:ac:80:4a:b7,-79
2024-11-17T09:42:02.808,U+zone,02:06:ac:80:4a:b7,-79
2024-11-17T09:42:02.808,Public WiFi Secure,32:06:ac:80:4a:b7,-79
2024-11-17T09:42:02.808,kimsfamily_5G,70:5d:cc:2d:b6:76,-94
2024-11-17T09:42:02.808,KT_GiGA_2G_Wave2_0E30,00:07:89:ca:0e:33,-84
2024-11-17T09:42:02.808,KT_GiGA_5G_Wave2_49BF,00:07:89:a0:49:c3,-92
2024-11-17T09:42:02.808,Future_5G,70:5d:cc:ac:58:7f,-77
2024-11-17T09:42:02.808,kimsfamily,70:5d:cc:2d:b6:74,-79
2024-11-17T09:42:02.808,SK_WiFiGIGA329E_5G,0c:96:cd:c7:32:a0,-76
2024-11-17T09:42:02.808,U+Net4154_5G,80:ca:4b:56:41:57,-94
2024-11-17T09:42:02.808,SO070VOIPA915,00:72:63:1f:a9:17,-79
2024-11-17T09:42:02.808,U+Net4154,80:ca:4b:56:41:56,-82
2024-11-17T09:42:02.808,SK_WiFiGIGAAAE2_5G,c6:a9:4f:c4:aa:e4,-90
2024-11-17T09:42:02.808,KT_GiGA_2G_Wave2_0E18,b4:a9:4f:1c:0e:1c,-83
2024-11-17T09:42:02.808,SK_WiFiGIGAAAE2,b4:a9:4f:c4:aa:e4,-89
2024-11-17T09:42:02.808,SK_8E04_2.4G,28:4e:e9:0b:8e:07,-81
2024-11-17T09:42:02.808,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-84
2024-11-17T09:42:02.808,public@SeongBuk,0a:ae:d0:09:ed:33,-79
2024-11-17T09:42:02.808,6F,58:86:94:dd:89:8a,-82
2024-11-17T09:42:02.808,SO070VOIP8F7E,04:8d:39:3a:8f:80,-82
2024-11-17T09:42:02.808,SK_WiFiGIGA0BC0,04:09:a5:0c:0b:c2,-80
2024-11-17T09:42:02.808,SK_WiFiGIGAE8B2_2.4G,50:46:ae:4c:e8:b5,-85
2024-11-17T09:42:02.808,Declen_coffee,00:07:89:ce:ad:13,-78
2024-11-17T09:42:02.808,U+NetA35B,0c:96:cd:a4:a3:5a,-86
2024-11-17T09:42:02.808,U+Net8993,70:25:59:11:89:91,-85
2024-11-17T09:42:02.808,6F-5G,58:86:94:dd:89:88,-94
2024-11-17T09:42:02.808,YNS 5G,58:86:94:29:99:de,-87
2024-11-17T09:42:02.808,SK_WiFiGIGA2A1C_2.4G,0c:96:cd:6c:2a:1f,-86
2024-11-17T09:42:02.808,KT_GiGA_5G_6009,b4:a9:4f:88:60:0c,-91
2024-11-17T09:42:02.808,SK_WiFiGIGA49AE_5G,00:23:aa:60:49:ac,-89
2024-11-17T09:42:02.808,SEOUL,06:ae:d0:09:ed:34,-82
2024-11-17T09:42:02.808,public@SeongBuk,0a:ae:d0:09:ed:34,-82
2024-11-17T09:42:02.808,KT_GiGA_5G_E135,50:46:ae:54:e1:38,-87
2024-11-17T09:42:02.808,KT_GiGA_6009,b4:a9:4f:88:60:0d,-82
2024-11-17T09:42:02.808,KT_GiGA_5G_Wave2_4110,b4:a9:4f:5f:41:13,-91
2024-11-17T09:42:02.808,KT_WLAN_63EB,00:27:1c:63:ae:ba,-84
2024-11-17T09:42:02.808,Public WiFi Free,02:06:ac:80:4a:ba,-79
2024-11-17T09:42:02.808,Hoon,70:5d:cc:aa:c0:b6,-79
2024-11-17T09:42:15.846,FREE_U+zone,12:06:ac:80:4a:b7,-80
2024-11-17T09:42:15.846,Public WiFi Free,22:06:ac:80:4a:b7,-81
2024-11-17T09:42:15.846,U+zone,02:06:ac:80:4a:b7,-81
2024-11-17T09:42:15.846,Public WiFi Secure,32:06:ac:80:4a:b7,-81
2024-11-17T09:42:15.846,U+zone,02:06:ac:80:4a:bb,-79
2024-11-17T09:42:15.846,FREE_U+zone,12:06:ac:80:4a:bb,-80
2024-11-17T09:42:15.846,Public WiFi Free,22:06:ac:80:4a:bb,-80
2024-11-17T09:42:15.846,Public WiFi Secure,32:06:ac:80:4a:bb,-79
2024-11-17T09:42:15.846,Future_5G,70:5d:cc:ac:58:7f,-81
2024-11-17T09:42:15.846,SK_WiFiGIGA329E_5G,0c:96:cd:c7:32:a0,-77
2024-11-17T09:42:15.846,U+Net4154_5G,80:ca:4b:56:41:57,-92
2024-11-17T09:42:15.846,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-82
2024-11-17T09:42:15.846,6F,58:86:94:dd:89:8a,-81
2024-11-17T09:42:15.846,SK_WiFiGIGA49AE_5G,00:23:aa:60:49:ac,-83
2024-11-17T09:42:15.846,SEOUL,06:ae:d0:09:ed:34,-90
2024-11-17T09:42:15.846,public@SeongBuk,0a:ae:d0:09:ed:34,-89
2024-11-17T09:42:15.846,KT_WLAN_63EB,00:27:1c:63:ae:ba,-82
2024-11-17T09:42:15.846,U+NetA1A7,b4:a9:4f:54:a1:a6,-84
2024-11-17T09:42:15.846,KT_GiGA_2BA2,0c:96:cd:a2:2b:a6,-82
2024-11-17T09:42:15.846,KT_GiGA_Mesh_2BA2,12:96:cd:a2:2b:a6,-85
2024-11-17T09:42:15.846,SK_8AB0_5G,38:f4:5e:08:8a:b2,-83
2024-11-17T09:42:15.846,KT_GiGA_2G_0CE2,88:3c:1c:40:0c:e6,-84
2024-11-17T09:42:15.846,DW0773-5G,88:36:6c:46:14:3a,-92
2024-11-17T09:42:15.846,4F_AQUA(5G),64:e5:99:a3:86:c0,-92
2024-11-17T09:42:15.846,OCL 5GHz,88:36:6c:c2:29:50,-93
2024-11-17T09:42:15.846,GENESIS_2F0BC7BEF08208,2a:0f:eb:bc:b0:f3,-85
2024-11-17T09:42:15.846,STANDARD5G,70:5d:cc:2d:e7:ee,-90
2024-11-17T09:42:15.846,Public WiFi@seoul,12:06:ac:80:4a:b2,-81
2024-11-17T09:42:15.846,icqa_5G,70:5d:cc:dd:13:70,-89
2024-11-17T09:42:15.846,3F_AQUA(5G),64:e5:99:a3:74:58,-95
2024-11-17T09:42:15.846,JOORTI,42:23:aa:60:49:ac,-80
2024-11-17T09:42:15.846,SK_WiFiGIGA5E40_5G,04:09:a5:39:5e:42,-81
2024-11-17T09:42:15.846,KT_GiGA_Mesh_CCE8,0c:96:cd:f9:76:89,-91
2024-11-17T09:42:15.846,SK_WiFiGIGAB692_2.4G,0c:96:cd:b8:b6:95,-81
2024-11-17T09:42:15.846,U+Net19F8,18:c5:01:31:19:fa,-85
2024-11-17T09:42:15.846,Studio_M15G,bc:e0:01:0c:1f:a9,-85
2024-11-17T09:42:15.846,U+Net4D8E_5G,88:3c:1c:b2:4d:8c,-87
2024-11-17T09:42:15.846,KT_GiGA_Mesh_918A,12:96:cd:4a:91:8e,-81
2024-11-17T09:42:15.846,KT_GiGA_918A,0c:96:cd:4a:91:8e,-79
2024-11-17T09:42:15.846,Public WiFi Free,22:06:ac:80:4a:b3,-92
2024-11-17T09:42:15.846,Public WiFi Secure,32:06:ac:80:4a:b3,-93
2024-11-17T09:42:15.846,U+zone,02:06:ac:80:4a:b3,-92
2024-11-17T09:42:15.846,FREE_U+zone,12:06:ac:80:4a:b3,-92
2024-11-17T09:42:15.846,DIRECT-6C C56x Series,86:25:19:cd:06:6c,-84
2024-11-17T09:42:15.846,DIRECT-gGC470 Series,32:cd:a7:8c:50:7a,-80
2024-11-17T09:42:15.846,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-95
2024-11-17T09:42:28.922,FREE_U+zone,12:06:ac:80:4a:b7,-87
2024-11-17T09:42:28.922,Public WiFi Free,22:06:ac:80:4a:b7,-87
2024-11-17T09:42:28.922,U+zone,02:06:ac:80:4a:b7,-87
2024-11-17T09:42:28.922,Public WiFi Secure,32:06:ac:80:4a:b7,-87
2024-11-17T09:42:28.922,U+zone,02:06:ac:80:4a:bb,-86
2024-11-17T09:42:28.922,FREE_U+zone,12:06:ac:80:4a:bb,-82
2024-11-17T09:42:28.922,Public WiFi Free,22:06:ac:80:4a:bb,-86
2024-11-17T09:42:28.922,Public WiFi Secure,32:06:ac:80:4a:bb,-85
2024-11-17T09:42:28.922,Public WiFi Free,02:06:ac:80:4a:b6,-79
2024-11-17T09:42:28.922,U+Net4154,80:ca:4b:56:41:56,-81
2024-11-17T09:42:28.922,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-84
2024-11-17T09:42:28.922,6F,58:86:94:dd:89:8a,-86
2024-11-17T09:42:28.922,SK_WiFiGIGA49AE_5G,00:23:aa:60:49:ac,-90
2024-11-17T09:42:28.922,SEOUL,06:ae:d0:09:ed:34,-92
2024-11-17T09:42:28.922,SK_WiFiGIGA329E_2.4G,0c:96:cd:c7:32:a1,-79
2024-11-17T09:42:28.922,U+NetA1A7,b4:a9:4f:54:a1:a6,-81
2024-11-17T09:42:28.922,SK_8AB0_5G,38:f4:5e:08:8a:b2,-79
2024-11-17T09:42:28.922,KT_GiGA_989C,1c:ec:72:5c:98:9f,-82
2024-11-17T09:42:28.922,4F_AQUA(5G),64:e5:99:a3:86:c0,-95
2024-11-17T09:42:28.922,icqa_5G,70:5d:cc:dd:13:70,-79
2024-11-17T09:42:28.922,SK_WiFiGIGA5E40_5G,04:09:a5:39:5e:42,-88
2024-11-17T09:42:28.922,KT_GiGA_Mesh_CCE8,0c:96:cd:f9:76:89,-82
2024-11-17T09:42:28.922,Studio_M15G,bc:e0:01:0c:1f:a9,-95
2024-11-17T09:42:28.922,U+Net4D8E_5G,88:3c:1c:b2:4d:8c,-92
2024-11-17T09:42:28.922,Public WiFi Free,22:06:ac:80:4a:b3,-95
2024-11-17T09:42:28.922,Public WiFi Secure,32:06:ac:80:4a:b3,-94
2024-11-17T09:42:28.922,U+zone,02:06:ac:80:4a:b3,-96
2024-11-17T09:42:28.922,FREE_U+zone,12:06:ac:80:4a:b3,-93
2024-11-17T09:42:28.922,AT_401_CST_570004_WW_c808,1c:39:29:26:c8:08,-83
2024-11-17T09:42:28.922,DIRECT-6C C56x Series,86:25:19:cd:06:6c,-83
2024-11-17T09:42:28.922,SO070VOIP5DB7,e4:be:ed:c2:5d:b9,-86
2024-11-17T09:42:28.922,Hoon_5G,70:5d:cc:aa:c0:bb,-84
2024-11-17T09:42:28.922,U+Net6CEF,88:3c:1c:da:6c:ee,-82
2024-11-17T09:42:28.922,SK_WiFiGIGAB692_5G,0c:96:cd:b8:b6:94,-84
2024-11-17T09:42:28.922,CoffeeMyungga,90:9f:33:22:ac:86,-81
2024-11-17T09:42:28.922,U+NetB9E3,00:27:1c:3b:b9:e1,-85
2024-11-17T09:42:28.922,KT_GiGA_obispo,0c:96:cd:a3:3a:37,-82
2024-11-17T09:42:28.922,KT_WLAN_8045_5GHz,00:27:1c:80:84:58,-86
2024-11-17T09:42:28.922,KT_GiGA_5G_A61E,60:29:d5:8e:a6:21,-86
2024-11-17T09:42:28.922,ts자바2,64:e5:99:e8:c4:d0,-86
2024-11-17T09:42:28.922,KT_GiGA_CCE8,50:46:ae:15:cc:ec,-79
2024-11-17T09:42:28.922,YNS 5G,58:86:94:29:99:de,-87
2024-11-17T09:42:28.922,U+Net91A4,80:ca:4b:a1:91:a6,-81
2024-11-17T09:42:28.922,KT_GiGA_5G_0CE2,88:3c:1c:40:0c:e5,-87
2024-11-17T09:42:28.922,KT_GiGA_5G_obispo,0c:96:cd:a3:3a:36,-90
2024-11-17T09:42:28.922,SK_WiFiGIGAAAE2,b4:a9:4f:c4:aa:e5,-79
2024-11-17T09:42:28.922,U+Net6CEF_5G,88:3c:1c:da:6c:ed,-88
2024-11-17T09:42:28.922,iptime,72:5d:cc:4d:bd:74,-79
2024-11-17T09:42:28.922,U+NetD260,80:ca:4b:59:d2:62,-79
2024-11-17T09:42:28.922,marisystem,90:9f:33:71:5b:34,-80
2024-11-17T09:42:28.922,KT_WLAN_B698,00:17:c3:b6:99:91,-80
2024-11-17T09:42:28.922,AT_401_CST_570004_WW_a6d0,1c:39:29:25:a6:d0,-83
2024-11-17T09:42:28.922,Studio_M1,bc:e0:01:0c:1f:ab,-82
2024-11-17T09:42:41.972,FREE_U+zone,12:06:ac:80:4a:b7,-87
2024-11-17T09:42:41.972,Public WiFi Free,22:06:ac:80:4a:b7,-86
2024-11-17T09:42:41.972,U+zone,02:06:ac:80:4a:b7,-87
2024-11-17T09:42:41.972,Public WiFi Secure,32:06:ac:80:4a:b7,-89
2024-11-17T09:42:41.972,U+zone,02:06:ac:80:4a:bb,-88
2024-11-17T09:42:41.972,FREE_U+zone,12:06:ac:80:4a:bb,-88
2024-11-17T09:42:41.972,Public WiFi Free,22:06:ac:80:4a:bb,-89
2024-11-17T09:42:41.972,Public WiFi Secure,32:06:ac:80:4a:bb,-91
2024-11-17T09:42:41.972,Future_5G,70:5d:cc:ac:58:7f,-77
2024-11-17T09:42:41.972,Public WiFi@seoul,12:06:ac:80:4a:b6,-79
2024-11-17T09:42:41.972,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-86
2024-11-17T09:42:41.972,SK_WiFiGIGA49AE_5G,00:23:aa:60:49:ac,-89
2024-11-17T09:42:41.972,SEOUL,06:ae:d0:09:ed:34,-94
2024-11-17T09:42:41.972,SK_WiFiGIGA49AE_2.4G,42:23:aa:60:49:ad,-80
2024-11-17T09:42:41.972,SK_8AB0_5G,38:f4:5e:08:8a:b2,-76
2024-11-17T09:42:41.972,4F_AQUA(5G),64:e5:99:a3:86:c0,-94
2024-11-17T09:42:41.972,icqa_5G,70:5d:cc:dd:13:70,-86
2024-11-17T09:42:41.972,SK_WiFiGIGA5E40_5G,04:09:a5:39:5e:42,-83
2024-11-17T09:42:41.972,Studio_M15G,bc:e0:01:0c:1f:a9,-91
2024-11-17T09:42:41.972,U+Net4D8E_5G,88:3c:1c:b2:4d:8c,-85
2024-11-17T09:42:41.972,Public WiFi Free,22:06:ac:80:4a:b3,-95
2024-11-17T09:42:41.972,Public WiFi Secure,32:06:ac:80:4a:b3,-94
2024-11-17T09:42:41.972,U+zone,02:06:ac:80:4a:b3,-94
2024-11-17T09:42:41.972,FREE_U+zone,12:06:ac:80:4a:b3,-95
2024-11-17T09:42:41.972,DIRECT-6C C56x Series,86:25:19:cd:06:6c,-84
2024-11-17T09:42:41.972,KT_WLAN_8045,00:27:1c:80:84:59,-82
2024-11-17T09:42:41.972,SK_WiFiGIGAB692_5G,0c:96:cd:b8:b6:94,-81
2024-11-17T09:42:41.972,CoffeeMyungga,90:9f:33:22:ac:86,-82
2024-11-17T09:42:41.972,U+Net91A4,80:ca:4b:a1:91:a6,-81
2024-11-17T09:42:41.972,KT_GiGA_5G_0CE2,88:3c:1c:40:0c:e5,-88
2024-11-17T09:42:41.972,KT_GiGA_5G_obispo,0c:96:cd:a3:3a:36,-77
2024-11-17T09:42:41.972,mbc,58:86:94:52:0b:c6,-85
2024-11-17T09:42:41.972,shin,64:e5:99:ee:e1:0e,-82
2024-11-17T09:42:41.972,KT_WLAN_B698,00:17:c3:b6:99:91,-85
2024-11-17T09:42:41.972,[dryer]_E30AJT3103290T,40:ca:63:e2:ba:de,-90
2024-11-17T09:42:41.972,[floor a/c]_E30AJT0003354J,28:6d:97:e5:a0:c3,-86
2024-11-17T09:42:41.972,youjin_house_EXT,d8:44:89:aa:ec:aa,-79
2024-11-17T09:42:41.972,한주빌딩5층,90:9f:33:3a:c3:9e,-87
2024-11-17T09:42:41.972,DW0773-5G,88:36:6c:46:14:3a,-93
2024-11-17T09:42:41.972,U+Net7318_5G,80:ca:4b:3f:73:1b,-95
2024-11-17T09:42:41.972,iptime5G,58:86:94:61:5c:80,-90
2024-11-17T09:42:41.972,gatoperro5G,90:9f:33:8c:20:c4,-88
2024-11-17T09:42:41.972,3F_AQUA(5G),64:e5:99:a3:74:58,-94
2024-11-17T09:42:41.972,JOORTI,42:23:aa:60:49:ac,-88
2024-11-17T09:42:41.972,KT_GiGA_5G_3244,50:46:ae:a6:32:47,-85
2024-11-17T09:42:41.972,KT_GiGA_Mesh_A4BF,56:46:ae:8b:a4:c3,-86
2024-11-17T09:42:41.972,KT_GiGA_5G_88AB,88:3c:1c:58:88:ae,-87
2024-11-17T09:42:41.972,KT_GiGA_5G_CCE8,50:46:ae:15:cc:eb,-80
2024-11-17T09:42:41.972,KT_GiGA_Mesh_CCE8,56:46:ae:15:cc:eb,-80
2024-11-17T09:42:41.972,SK_WiFiGIGA329E_5G,0c:96:cd:c7:32:a0,-82
2024-11-17T09:42:41.972,public@SeongBuk,0a:ae:d0:09:ed:34,-93
2024-11-17T09:42:41.972,U+Net8F73,b4:a9:4f:47:8f:72,-85
2024-11-17T09:42:41.972,ORBI,a2:c9:eb:e1:0c:48,-86
2024-11-17T09:42:41.972,gatoperro,90:9f:33:8c:20:c6,-81
2024-11-17T09:42:41.972,KT WiFi,06:09:b4:76:f3:a3,-91
2024-11-17T09:42:54.992,FREE_U+zone,12:06:ac:80:4a:b7,-93
2024-11-17T09:42:54.992,Public WiFi Free,22:06:ac:80:4a:b7,-94
2024-11-17T09:42:54.992,U+zone,02:06:ac:80:4a:b7,-92
2024-11-17T09:42:54.992,Public WiFi Secure,32:06:ac:80:4a:b7,-94
2024-11-17T09:42:54.992,U+zone,02:06:ac:80:4a:bb,-93
2024-11-17T09:42:54.992,Public WiFi Free,22:06:ac:80:4a:bb,-94
2024-11-17T09:42:54.992,Public WiFi Secure,32:06:ac:80:4a:bb,-93
2024-11-17T09:42:54.992,Future_5G,70:5d:cc:ac:58:7f,-84
2024-11-17T09:42:54.992,Public WiFi Free,02:06:ac:80:4a:b6,-83
2024-11-17T09:42:54.992,Public WiFi@seoul,12:06:ac:80:4a:b6,-89
2024-11-17T09:42:54.992,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-81
2024-11-17T09:42:54.992,SK_WiFiGIGA49AE_2.4G,42:23:aa:60:49:ad,-85
2024-11-17T09:42:54.992,icqa_5G,70:5d:cc:dd:13:70,-89
2024-11-17T09:42:54.992,SK_WiFiGIGA5E40_5G,04:09:a5:39:5e:42,-82
2024-11-17T09:42:54.992,KT_GiGA_Mesh_CCE8,0c:96:cd:f9:76:89,-80
2024-11-17T09:42:54.992,Public WiFi@seoul,12:06:ac:80:4a:ba,-82
2024-11-17T09:42:54.992,SK_WiFiGIGAB692_5G,0c:96:cd:b8:b6:94,-79
2024-11-17T09:42:54.992,KT_GiGA_obispo,0c:96:cd:a3:3a:37,-85
2024-11-17T09:42:54.992,YNS 5G,58:86:94:29:99:de,-83
2024-11-17T09:42:54.992,KT_GiGA_5G_obispo,0c:96:cd:a3:3a:36,-89
2024-11-17T09:42:54.992,shin,64:e5:99:ee:e1:0e,-86
2024-11-17T09:42:54.992,KT_WLAN_B698,00:17:c3:b6:99:91,-82
2024-11-17T09:42:54.992,[floor a/c]_E30AJT0003354J,28:6d:97:e5:a0:c3,-82
2024-11-17T09:42:54.992,youjin_house_EXT,d8:44:89:aa:ec:aa,-82
2024-11-17T09:42:54.992,gatoperro5G,90:9f:33:8c:20:c4,-91
2024-11-17T09:42:54.992,KT_GiGA_5G_3244,50:46:ae:a6:32:47,-90
2024-11-17T09:42:54.992,SK_WiFiGIGA329E_5G,0c:96:cd:c7:32:a0,-88
2024-11-17T09:42:54.992,iPOSX 2.4G,70:5d:cc:0b:45:dc,-82
2024-11-17T09:42:54.992,bigstar,90:9f:33:16:ce:48,-82
2024-11-17T09:42:54.992,skyiptime8C3D,58:86:94:e2:8c:3e,-88
2024-11-17T09:42:54.992,KT_WLAN_C4BE_5GHz,00:27:1c:c4:eb:f2,-85
2024-11-17T09:42:54.992,KT_GiGA_17EE,60:29:d5:78:17:f2,-89
2024-11-17T09:42:54.992,KT_WLAN_C4BE,00:27:1c:c4:eb:f3,-79
2024-11-17T09:42:54.992,KT_GiGA_5G_Wave2_3EF2,b4:a9:4f:66:3e:f5,-95
2024-11-17T09:42:54.992,한주4층5G_RPT2G,34:97:f6:08:f8:d8,-82
2024-11-17T09:42:54.992,KT_GiGA_BB38,60:29:d5:55:bb:3c,-89
2024-11-17T09:42:54.992,SK_WiFiGIGA64F0_2.4G,04:09:a5:3c:64:f3,-91
2024-11-17T09:42:54.992,SK_9AB0_2.4G,38:f4:5e:04:9a:b3,-85
2024-11-17T09:42:54.992,JOORTI,00:23:aa:60:49:ad,-85
2024-11-17T09:43:08.066,FREE_U+zone,12:06:ac:80:4a:b7,-94
2024-11-17T09:43:08.066,Public WiFi Free,22:06:ac:80:4a:b7,-94
2024-11-17T09:43:08.066,U+zone,02:06:ac:80:4a:b7,-92
2024-11-17T09:43:08.066,Public WiFi Secure,32:06:ac:80:4a:b7,-93
2024-11-17T09:43:08.066,Public WiFi Secure,32:06:ac:80:4a:bb,-87
2024-11-17T09:43:08.066,Public WiFi Free,02:06:ac:80:4a:b6,-87
2024-11-17T09:43:08.066,Public WiFi@seoul,12:06:ac:80:4a:b6,-86
2024-11-17T09:43:08.066,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-85
2024-11-17T09:43:08.066,SK_WiFiGIGA329E_2.4G,0c:96:cd:c7:32:a1,-83
2024-11-17T09:43:08.066,KT_GiGA_2G_0CE2,88:3c:1c:40:0c:e6,-80
2024-11-17T09:43:08.066,SK_WiFiGIGA5E40_5G,04:09:a5:39:5e:42,-80
2024-11-17T09:43:08.066,KT_GiGA_Mesh_CCE8,0c:96:cd:f9:76:89,-90
2024-11-17T09:43:08.066,Public WiFi@seoul,12:06:ac:80:4a:ba,-81
2024-11-17T09:43:08.066,KT_GiGA_obispo,0c:96:cd:a3:3a:37,-85
2024-11-17T09:43:08.066,KT_GiGA_CCE8,50:46:ae:15:cc:ec,-84
2024-11-17T09:43:08.066,YNS 5G,58:86:94:29:99:de,-88
2024-11-17T09:43:08.066,mbc,58:86:94:52:0b:c6,-84
2024-11-17T09:43:08.066,[floor a/c]_E30AJT0003354J,28:6d:97:e5:a0:c3,-85
2024-11-17T09:43:08.066,KT_GiGA_5G_3244,50:46:ae:a6:32:47,-86
2024-11-17T09:43:08.066,iPOSX 2.4G,70:5d:cc:0b:45:dc,-84
2024-11-17T09:43:08.066,KT_GiGA_BB38,60:29:d5:55:bb:3c,-89
2024-11-17T09:43:08.066,SK_9AB0_2.4G,38:f4:5e:04:9a:b3,-82
2024-11-17T09:43:08.066,KT_WLAN_8045,00:27:1c:80:84:59,-87
2024-11-17T09:43:08.066,mj-iptime2.4G,92:9f:33:47:ce:c4,-90
2024-11-17T09:43:08.066,LUCKY,58:86:94:80:02:84,-84
2024-11-17T09:43:08.066,KT_GiGA_2G_Wave2_3EF2,b4:a9:4f:66:3e:f6,-85
2024-11-17T09:43:08.066,FREE_U+zone,12:06:ac:80:4a:bb,-88
2024-11-17T09:43:08.066,ts자바2,64:e5:99:e8:c4:d0,-82
2024-11-17T09:43:08.066,KT_GiGA_5G_CCE8,50:46:ae:15:cc:eb,-93
2024-11-17T09:43:08.066,KT_GiGA_Mesh_CCE8,56:46:ae:15:cc:eb,-92
2024-11-17T09:43:08.066,Tenda_2C0B38_5G,c8:3a:35:2c:0b:3d,-93
2024-11-17T09:43:08.066,public@SeongBuk,0a:ae:d0:09:ed:34,-94
2024-11-17T09:43:08.066,U+Net19F8,18:c5:01:31:19:fa,-79
2024-11-17T09:43:08.066,SK_WiFiGIGAE2B9,08:5d:dd:a6:e2:bc,-85
2024-11-17T09:43:08.066,U+Net4D8E_5G,88:3c:1c:b2:4d:8c,-90
2024-11-17T09:43:08.066,Tenda_2C0B38,c8:3a:35:2c:0b:39,-84
2024-11-17T09:43:08.066,Public WiFi Free,22:06:ac:80:4a:b3,-92
2024-11-17T09:43:08.066,U+zone,02:06:ac:80:4a:b3,-93
2024-11-17T09:43:08.066,FREE_U+zone,12:06:ac:80:4a:b3,-93
2024-11-17T09:43:08.066,Public WiFi Secure,32:06:ac:80:4a:b3,-93
2024-11-17T09:43:08.066,SO070VOIP3A86,bc:e0:01:98:3a:88,-90
2024-11-17T09:43:08.066,Hoon,70:5d:cc:aa:c0:b6,-89
2024-11-17T09:43:21.120,FREE_U+zone,12:06:ac:80:4a:b7,-89
2024-11-17T09:43:21.120,Public WiFi Free,22:06:ac:80:4a:b7,-90
2024-11-17T09:43:21.120,U+zone,02:06:ac:80:4a:b7,-89
2024-11-17T09:43:21.120,Public WiFi Secure,32:06:ac:80:4a:b7,-90
2024-11-17T09:43:21.120,Public WiFi Secure,32:06:ac:80:4a:bb,-94
2024-11-17T09:43:21.120,Public WiFi Free,02:06:ac:80:4a:b6,-88
2024-11-17T09:43:21.120,KT_GiGA_5G_62E5,1c:ec:72:1d:62:e9,-86
2024-11-17T09:43:21.120,SK_WiFiGIGA329E_2.4G,0c:96:cd:c7:32:a1,-81
2024-11-17T09:43:21.120,SK_8AB0_5G,38:f4:5e:08:8a:b2,-85
2024-11-17T09:43:21.120,KT_GiGA_Mesh_CCE8,0c:96:cd:f9:76:89,-94
2024-11-17T09:43:21.120,YNS 5G,58:86:94:29:99:de,-88
2024-11-17T09:43:21.120,KT_GiGA_5G_3244,50:46:ae:a6:32:47,-80
2024-11-17T09:43:21.120,KT_GiGA_BB38,60:29:d5:55:bb:3c,-88
2024-11-17T09:43:21.120,mj-iptime2.4G,92:9f:33:47:ce:c4,-85
2024-11-17T09:43:21.120,FREE_U+zone,12:06:ac:80:4a:bb,-93
2024-11-17T09:43:21.120,ts자바2,64:e5:99:e8:c4:d0,-85
2024-11-17T09:43:21.120,public@SeongBuk,0a:ae:d0:09:ed:34,-92
2024-11-17T09:43:21.120,U+Net4D8E_5G,88:3c:1c:b2:4d:8c,-83
2024-11-17T09:43:21.120,Public WiFi Free,22:06:ac:80:4a:b3,-93
2024-11-17T09:43:21.120,U+zone,02:06:ac:80:4a:b3,-91
2024-11-17T09:43:21.120,FREE_U+zone,12:06:ac:80:4a:b3,-92
2024-11-17T09:43:21.120,Public WiFi Secure,32:06:ac:80:4a:b3,-92
2024-11-17T09:43:21.120,gatoperro,90:9f:33:8c:20:c6,-80
2024-11-17T09:43:21.120,U+Net6CEF,88:3c:1c:da:6c:ee,-86
2024-11-17T09:43:21.120,[air purifier] Samsung,70:2c:1f:6c:5c:8d,-89
2024-11-17T09:43:21.120,[floor a/c]_E30AJT0003367A,50:fd:d5:e3:b5:86,-88
2024-11-17T09:43:21.120,[floor a/c]_E30AJT0003157A,68:3a:48:5a:94:42,-89
2024-11-17T09:43:21.120,U+Net7318,80:ca:4b:3f:73:1a,-87
2024-11-17T09:43:21.120,KT_GiGA_989C,1c:ec:72:5c:98:9f,-88
2024-11-17T09:43:21.120,SK_WiFiGIGA8E06_2.4G,50:46:ae:50:8e:09,-82
2024-11-17T09:43:21.120,U+Net018D,0c:96:cd:a6:01:8c,-84
2024-11-17T09:43:21.120,U+zone,02:06:ac:80:4a:bb,-93
2024-11-17T09:43:21.120,SK_50E4_2.4G,50:46:ae:b6:69:29,-88
2024-11-17T09:43:21.120,KT_GiGA_Mesh_CCE8,0c:96:cd:f9:76:8a,-81
